ID,Time,Value_1,Mask_1,Cov
2.0,1.081141471862793,0.35626673698425293,1.0,0.0
2.0,1.084253191947937,0.35074061155319214,1.0,0.0
2.0,1.2058258056640625,0.2449324131011963,1.0,0.0
2.0,1.2073121070861816,0.24501913785934448,1.0,0.0
2.0,1.2202990055084229,0.24721866846084595,1.0,0.0
2.0,1.2232410907745361,0.24807608127593994,1.0,0.0
2.0,1.4196652173995972,0.5847234129905701,1.0,0.0
2.0,1.5488061904907227,1.031481146812439,1.0,0.0
2.0,1.5582571029663086,1.0677945613861084,1.0,0.0
2.0,1.5671920776367188,1.102349877357483,1.0,0.0
2.0,1.6009223461151123,1.2340167760849,1.0,0.0
2.0,1.6675868034362793,1.492598295211792,1.0,0.0
2.0,1.7262277603149414,1.706725835800171,1.0,0.0
2.0,1.8434232473373413,2.0519843101501465,1.0,0.0
2.0,1.9129860401153564,2.1811132431030273,1.0,0.0
2.0,1.9309988021850586,2.203556537628174,1.0,0.0
2.0,2.107731342315674,2.164350748062134,1.0,0.0
2.0,2.1682071685791016,2.0463850498199463,1.0,0.0
2.0,2.215363025665283,1.9228954315185547,1.0,0.0
2.0,2.251582145690918,1.812125563621521,1.0,0.0
2.0,2.344632387161255,1.4812167882919312,1.0,0.0
2.0,2.350036144256592,1.4605937004089355,1.0,0.0
2.0,2.3996593952178955,1.2678793668746948,1.0,0.0
2.0,2.407224416732788,1.2382421493530273,1.0,0.0
2.0,2.466846466064453,1.0069488286972046,1.0,0.0
2.0,2.473196506500244,0.9828599095344543,1.0,0.0
2.0,2.4747657775878906,0.9769313335418701,1.0,0.0
2.0,2.595010757446289,0.5688338279724121,1.0,0.0
2.0,2.610647201538086,0.5249869227409363,1.0,0.0
2.0,2.718679428100586,0.30341726541519165,1.0,0.0
2.0,2.7475152015686035,0.27140748500823975,1.0,0.0
2.0,2.7514986991882324,0.2679539918899536,1.0,0.0
2.0,2.859002113342285,0.2659764289855957,1.0,0.0
2.0,2.9323232173919678,0.3640075922012329,1.0,0.0
2.0,2.9498543739318848,0.3985745906829834,1.0,0.0
2.0,3.0742833614349365,0.7467072606086731,1.0,0.0
2.0,3.0844762325286865,0.7817225456237793,1.0,0.0
2.0,3.12136173248291,0.9141875505447388,1.0,0.0
2.0,3.129887819290161,0.9458913803100586,1.0,0.0
2.0,3.1348319053649902,0.9644313454627991,1.0,0.0
2.0,3.208395481109619,1.2488378286361694,1.0,0.0
2.0,3.2919130325317383,1.570034146308899,1.0,0.0
2.0,3.3039517402648926,1.6142594814300537,1.0,0.0
2.0,3.3091461658477783,1.6330937147140503,1.0,0.0
2.0,3.3670709133148193,1.8304932117462158,1.0,0.0
2.0,3.405088186264038,1.9442980289459229,1.0,0.0
2.0,3.550553321838379,2.2193727493286133,1.0,0.0
2.0,3.57232928276062,2.2349448204040527,1.0,0.0
2.0,3.611205577850342,2.24479603767395,1.0,0.0
2.0,3.6501870155334473,2.231426477432251,1.0,0.0
2.0,3.6939728260040283,2.189056873321533,1.0,0.0
2.0,3.7531747817993164,2.0880537033081055,1.0,0.0
2.0,3.766983985900879,2.0577471256256104,1.0,0.0
2.0,3.8245151042938232,1.9070123434066772,1.0,0.0
2.0,3.8589394092559814,1.8002357482910156,1.0,0.0
2.0,4.00648307800293,1.255604863166809,1.0,0.0
2.0,4.029993057250977,1.1635841131210327,1.0,0.0
2.0,4.049295902252197,1.0885112285614014,1.0,0.0
2.0,4.105069637298584,0.8781118988990784,1.0,0.0
2.0,4.186666488647461,0.6043182015419006,1.0,0.0
2.0,4.219164848327637,0.5119901895523071,1.0,0.0
2.0,4.2660908699035645,0.39995723962783813,1.0,0.0
2.0,4.274760723114014,0.3822780251502991,1.0,0.0
2.0,4.374950885772705,0.2543542981147766,1.0,0.0
2.0,4.402101516723633,0.24535763263702393,1.0,0.0
2.0,4.5072855949401855,0.31641000509262085,1.0,0.0
2.0,4.680120944976807,0.7540154457092285,1.0,0.0
2.0,4.69539737701416,0.8070096373558044,1.0,0.0
2.0,4.804075241088867,1.2174516916275024,1.0,0.0
2.0,4.841809272766113,1.3649978637695312,1.0,0.0
2.0,4.890836238861084,1.552311897277832,1.0,0.0
2.0,4.893553733825684,1.5624253749847412,1.0,0.0
2.0,4.952261924743652,1.7702536582946777,1.0,0.0
2.0,4.975644111633301,1.8458888530731201,1.0,0.0
2.0,4.983511447906494,1.8702352046966553,1.0,0.0
3.0,0.0,0.983902096748352,1.0,0.0
3.0,0.023286044597625732,1.0909122228622437,1.0,0.0
3.0,0.06440013647079468,1.2760924100875854,1.0,0.0
3.0,0.10509312152862549,1.449117660522461,1.0,0.0
3.0,0.12211203575134277,1.516983151435852,1.0,0.0
3.0,0.15717089176177979,1.6460330486297607,1.0,0.0
3.0,0.2602919936180115,1.9153809547424316,1.0,0.0
3.0,0.4060375690460205,1.9396177530288696,1.0,0.0
3.0,0.43840140104293823,1.8853358030319214,1.0,0.0
3.0,0.5333289504051208,1.6173467636108398,1.0,0.0
3.0,0.5448737740516663,1.5753402709960938,1.0,0.0
3.0,0.5525270104408264,1.546565294265747,1.0,0.0
3.0,0.5895766615867615,1.3980592489242554,1.0,0.0
3.0,0.645674467086792,1.1518292427062988,1.0,0.0
3.0,0.7119610905647278,0.8478497266769409,1.0,0.0
3.0,0.7271674275398254,0.7788764834403992,1.0,0.0
3.0,0.8196926116943359,0.3927377462387085,1.0,0.0
3.0,0.8566299080848694,0.26475685834884644,1.0,0.0
3.0,0.865456759929657,0.23711848258972168,1.0,0.0
3.0,0.8967632055282593,0.14932948350906372,1.0,0.0
3.0,0.9381866455078125,0.06002843379974365,1.0,0.0
3.0,0.970538854598999,0.013463735580444336,1.0,0.0
3.0,0.9733772277832031,0.010392606258392334,1.0,0.0
3.0,1.0617032051086426,-0.0006514787673950195,1.0,0.0
3.0,1.0708171129226685,0.007560133934020996,1.0,0.0
3.0,1.081141471862793,0.018938064575195312,1.0,0.0
3.0,1.084253191947937,0.022796154022216797,1.0,0.0
3.0,1.2058258056640625,0.3161202669143677,1.0,0.0
3.0,1.2073121070861816,0.32122987508773804,1.0,0.0
3.0,1.2202990055084229,0.3671689033508301,1.0,0.0
3.0,1.2232410907745361,0.37788814306259155,1.0,0.0
3.0,1.4196652173995972,1.2345523834228516,1.0,0.0
3.0,1.5488061904907227,1.7338299751281738,1.0,0.0
3.0,1.5582571029663086,1.7618968486785889,1.0,0.0
3.0,1.5671920776367188,1.787077784538269,1.0,0.0
3.0,1.6009223461151123,1.869560718536377,1.0,0.0
3.0,1.6675868034362793,1.9684638977050781,1.0,0.0
3.0,1.7262277603149414,1.9794821739196777,1.0,0.0
3.0,1.8434232473373413,1.7897698879241943,1.0,0.0
3.0,1.9129860401153564,1.5623729228973389,1.0,0.0
3.0,1.9309988021850586,1.4928114414215088,1.0,0.0
3.0,2.107731342315674,0.7077299952507019,1.0,0.0
3.0,2.1682071685791016,0.45419418811798096,1.0,0.0
3.0,2.215363025665283,0.2839179039001465,1.0,0.0
3.0,2.251582145690918,0.17508447170257568,1.0,0.0
3.0,2.344632387161255,0.0038808584213256836,1.0,0.0
3.0,2.350036144256592,-0.0007638335227966309,1.0,0.0
3.0,2.3996593952178955,-0.014686763286590576,1.0,0.0
3.0,2.407224416732788,-0.012231647968292236,1.0,0.0
3.0,2.466846466064453,0.04888176918029785,1.0,0.0
3.0,2.473196506500244,0.059647440910339355,1.0,0.0
3.0,2.4747657775878906,0.062429845333099365,1.0,0.0
3.0,2.595010757446289,0.4043228030204773,1.0,0.0
3.0,2.610647201538086,0.4644432067871094,1.0,0.0
3.0,2.718679428100586,0.9351146817207336,1.0,0.0
3.0,2.7475152015686035,1.067764401435852,1.0,0.0
3.0,2.7514986991882324,1.0860257148742676,1.0,0.0
3.0,2.859002113342285,1.5462958812713623,1.0,0.0
3.0,2.9323232173919678,1.7884235382080078,1.0,0.0
3.0,2.9498543739318848,1.8336923122406006,1.0,0.0
3.0,3.0742833614349365,1.9837455749511719,1.0,0.0
3.0,3.0844762325286865,1.9818143844604492,1.0,0.0
3.0,3.12136173248291,1.9565422534942627,1.0,0.0
3.0,3.129887819290161,1.946675419807434,1.0,0.0
3.0,3.1348319053649902,1.9402730464935303,1.0,0.0
3.0,3.208395481109619,1.7888633012771606,1.0,0.0
3.0,3.2919130325317383,1.5075024366378784,1.0,0.0
3.0,3.3039517402648926,1.459498643875122,1.0,0.0
3.0,3.3091461658477783,1.438326358795166,1.0,0.0
3.0,3.3670709133148193,1.187492847442627,1.0,0.0
3.0,3.405088186264038,1.0138795375823975,1.0,0.0
3.0,3.550553321838379,0.3868825435638428,1.0,0.0
3.0,3.57232928276062,0.3095828890800476,1.0,0.0
3.0,3.611205577850342,0.1888827681541443,1.0,0.0
3.0,3.6501870155334473,0.09336662292480469,1.0,0.0
3.0,3.6939728260040283,0.02031075954437256,1.0,0.0
3.0,3.7531747817993164,-0.016096055507659912,1.0,0.0
3.0,3.766983985900879,-0.0139540433883667,1.0,0.0
3.0,3.8245151042938232,0.037983238697052,1.0,0.0
3.0,3.8589394092559814,0.10104250907897949,1.0,0.0
3.0,4.00648307800293,0.5921050310134888,1.0,0.0
3.0,4.029993057250977,0.6937955617904663,1.0,0.0
3.0,4.049295902252197,0.7798812985420227,1.0,0.0
3.0,4.105069637298584,1.0352139472961426,1.0,0.0
3.0,4.186666488647461,1.398070216178894,1.0,0.0
3.0,4.219164848327637,1.5291293859481812,1.0,0.0
3.0,4.2660908699035645,1.6961677074432373,1.0,0.0
3.0,4.274760723114014,1.7236123085021973,1.0,0.0
3.0,4.374950885772705,1.9458224773406982,1.0,0.0
3.0,4.402101516723633,1.9723960161209106,1.0,0.0
3.0,4.5072855949401855,1.9291465282440186,1.0,0.0
3.0,4.680120944976807,1.4121570587158203,1.0,0.0
3.0,4.69539737701416,1.3475896120071411,1.0,0.0
3.0,4.804075241088867,0.8560927510261536,1.0,0.0
3.0,4.841809272766113,0.6865688562393188,1.0,0.0
3.0,4.890836238861084,0.4804123640060425,1.0,0.0
3.0,4.893553733825684,0.4696415066719055,1.0,0.0
3.0,4.952261924743652,0.25930142402648926,1.0,0.0
3.0,4.975644111633301,0.18944501876831055,1.0,0.0
3.0,4.983511447906494,0.1679711937904358,1.0,0.0
4.0,0.0,1.1430004835128784,1.0,0.0
4.0,0.023286044597625732,1.213411808013916,1.0,0.0
4.0,0.06440013647079468,1.336660623550415,1.0,0.0
4.0,0.10509312152862549,1.455705165863037,1.0,0.0
4.0,0.12211203575134277,1.5041896104812622,1.0,0.0
4.0,0.15717089176177979,1.6009080410003662,1.0,0.0
4.0,0.2602919936180115,1.851741075515747,1.0,0.0
4.0,0.4060375690460205,2.0850791931152344,1.0,0.0
4.0,0.43840140104293823,2.113360643386841,1.0,0.0
4.0,0.5333289504051208,2.1420676708221436,1.0,0.0
4.0,0.5448737740516663,2.1399495601654053,1.0,0.0
4.0,0.5525270104408264,2.1378746032714844,1.0,0.0
4.0,0.5895766615867615,2.1203136444091797,1.0,0.0
4.0,0.645674467086792,2.0704798698425293,1.0,0.0
4.0,0.7119610905647278,1.9773836135864258,1.0,0.0
4.0,0.7271674275398254,1.9511446952819824,1.0,0.0
4.0,0.8196926116943359,1.7568985223770142,1.0,0.0
4.0,0.8566299080848694,1.6650118827819824,1.0,0.0
4.0,0.865456759929657,1.6420443058013916,1.0,0.0
4.0,0.8967632055282593,1.5578283071517944,1.0,0.0
4.0,0.9381866455078125,1.4408082962036133,1.0,0.0
4.0,0.970538854598999,1.3460676670074463,1.0,0.0
4.0,0.9733772277832031,1.3376495838165283,1.0,0.0
4.0,1.0617032051086426,1.0716632604599,1.0,0.0
4.0,1.0708171129226685,1.0441831350326538,1.0,0.0
4.0,1.081141471862793,1.013145089149475,1.0,0.0
4.0,1.084253191947937,1.0038138628005981,1.0,0.0
4.0,1.2058258056640625,0.6569626331329346,1.0,0.0
4.0,1.2073121070861816,0.6530365943908691,1.0,0.0
4.0,1.2202990055084229,0.6191628575325012,1.0,0.0
4.0,1.2232410907745361,0.6115995645523071,1.0,0.0
4.0,1.4196652173995972,0.2283332347869873,1.0,0.0
4.0,1.5488061904907227,0.14332044124603271,1.0,0.0
4.0,1.5582571029663086,0.14300590753555298,1.0,0.0
4.0,1.5671920776367188,0.14346075057983398,1.0,0.0
4.0,1.6009223461151123,0.15175503492355347,1.0,0.0
4.0,1.6675868034362793,0.19831526279449463,1.0,0.0
4.0,1.7262277603149414,0.2710505723953247,1.0,0.0
4.0,1.8434232473373413,0.49534207582473755,1.0,0.0
4.0,1.9129860401153564,0.6688559055328369,1.0,0.0
4.0,1.9309988021850586,0.7175309658050537,1.0,0.0
4.0,2.107731342315674,1.238214135169983,1.0,0.0
4.0,2.1682071685791016,1.4177930355072021,1.0,0.0
4.0,2.215363025665283,1.5517466068267822,1.0,0.0
4.0,2.251582145690918,1.649127721786499,1.0,0.0
4.0,2.344632387161255,1.8688597679138184,1.0,0.0
4.0,2.350036144256592,1.8800106048583984,1.0,0.0
4.0,2.3996593952178955,1.9728336334228516,1.0,0.0
4.0,2.407224416732788,1.9853901863098145,1.0,0.0
4.0,2.466846466064453,2.068417549133301,1.0,0.0
4.0,2.473196506500244,2.075528383255005,1.0,0.0
4.0,2.4747657775878906,2.077232599258423,1.0,0.0
4.0,2.595010757446289,2.1430001258850098,1.0,0.0
4.0,2.610647201538086,2.141918659210205,1.0,0.0
4.0,2.718679428100586,2.0740747451782227,1.0,0.0
4.0,2.7475152015686035,2.0387353897094727,1.0,0.0
4.0,2.7514986991882324,2.033310890197754,1.0,0.0
4.0,2.859002113342285,1.8410663604736328,1.0,0.0
4.0,2.9323232173919678,1.6663730144500732,1.0,0.0
4.0,2.9498543739318848,1.620450496673584,1.0,0.0
4.0,3.0742833614349365,1.263899803161621,1.0,0.0
4.0,3.0844762325286865,1.2332267761230469,1.0,0.0
4.0,3.12136173248291,1.1217265129089355,1.0,0.0
4.0,3.129887819290161,1.0959397554397583,1.0,0.0
4.0,3.1348319053649902,1.0809999704360962,1.0,0.0
4.0,3.208395481109619,0.8621662259101868,1.0,0.0
4.0,3.2919130325317383,0.6310886740684509,1.0,0.0
4.0,3.3039517402648926,0.6001386046409607,1.0,0.0
4.0,3.3091461658477783,0.5870046615600586,1.0,0.0
4.0,3.3670709133148193,0.4505671262741089,1.0,0.0
4.0,3.405088186264038,0.37232106924057007,1.0,0.0
4.0,3.550553321838379,0.17425519227981567,1.0,0.0
4.0,3.57232928276062,0.1600227952003479,1.0,0.0
4.0,3.611205577850342,0.145252525806427,1.0,0.0
